amount,#total,#benign,#fraud,%fraud
156.76,2,2,0,0.0
142.58,2,2,0,0.0
106.63,2,2,0,0.0
177.5,2,2,0,0.0
178.25,2,2,0,0.0
88.55,2,2,0,0.0
118.92,2,2,0,0.0
104.28,2,2,0,0.0
100.61,2,2,0,0.0
163.27,2,2,0,0.0
121.99,2,2,0,0.0
192.18,2,2,0,0.0
149.26,2,2,0,0.0
116.0,2,2,0,0.0
150.33,2,2,0,0.0
195.62,2,2,0,0.0
135.16,2,2,0,0.0
126.99,2,2,0,0.0
125.43,2,2,0,0.0
153.65,2,2,0,0.0
94.3,2,2,0,0.0
90.41,2,2,0,0.0
134.43,2,2,0,0.0
102.65,2,2,0,0.0
143.83,2,2,0,0.0
159.63,2,2,0,0.0
144.44,2,2,0,0.0
210.1,2,2,0,0.0
100.18,2,2,0,0.0
281.27,2,2,0,0.0
87.75,2,2,0,0.0
90.01,2,2,0,0.0
183.73,2,2,0,0.0
154.49,2,2,0,0.0
107.96,2,2,0,0.0
118.22,2,2,0,0.0
126.59,2,2,0,0.0
198.87,2,2,0,0.0
132.27,2,2,0,0.0
197.25,2,2,0,0.0
142.28,2,2,0,0.0
89.08,2,2,0,0.0
95.13,2,2,0,0.0
165.65,2,2,0,0.0
179.25,2,2,0,0.0
132.37,2,2,0,0.0
168.28,2,2,0,0.0
125.82,2,2,0,0.0
174.04,2,2,0,0.0
128.15,2,2,0,0.0
194.08,2,2,0,0.0
122.64,2,2,0,0.0
146.58,2,2,0,0.0
152.78,2,2,0,0.0
181.49,2,2,0,0.0
109.55,2,2,0,0.0
106.62,2,2,0,0.0
157.0,2,2,0,0.0
130.26,2,2,0,0.0
162.86,2,2,0,0.0
134.19,2,2,0,0.0
245.28,2,2,0,0.0
183.98,2,2,0,0.0
93.64,2,2,0,0.0
145.2,2,2,0,0.0
218.15,2,2,0,0.0
157.67,2,2,0,0.0
160.62,2,2,0,0.0
115.57,2,2,0,0.0
113.96,2,2,0,0.0
102.57,2,2,0,0.0
103.88,2,2,0,0.0
187.27,2,2,0,0.0
102.45,2,2,0,0.0
112.42,2,2,0,0.0
92.12,2,2,0,0.0
97.11,2,2,0,0.0
89.59,2,2,0,0.0
108.43,2,2,0,0.0
103.32,2,2,0,0.0
189.56,2,2,0,0.0
231.81,2,2,0,0.0
197.65,2,2,0,0.0
139.5,2,2,0,0.0
162.19,2,2,0,0.0
125.33,2,2,0,0.0
117.99,2,2,0,0.0
109.71,2,2,0,0.0
143.87,2,2,0,0.0
120.24,2,2,0,0.0
110.85,2,2,0,0.0
156.35,2,2,0,0.0
174.58,2,2,0,0.0
103.23,2,2,0,0.0
108.97,2,2,0,0.0
92.36,2,2,0,0.0
116.6,2,2,0,0.0
153.38,2,2,0,0.0
107.51,2,2,0,0.0
137.93,2,2,0,0.0
151.22,2,2,0,0.0
160.85,2,2,0,0.0
93.3,2,2,0,0.0
169.84,2,2,0,0.0
100.44,2,2,0,0.0
128.97,2,2,0,0.0
107.69,2,2,0,0.0
127.85,2,2,0,0.0
136.45,2,2,0,0.0
157.49,2,2,0,0.0
113.41,2,2,0,0.0
96.9,2,2,0,0.0
83.23,2,2,0,0.0
85.7,2,2,0,0.0
123.63,2,2,0,0.0
99.17,2,2,0,0.0
156.95,2,2,0,0.0
249.96,2,2,0,0.0
130.17,2,2,0,0.0
99.49,2,2,0,0.0
96.01,2,2,0,0.0
142.85,2,2,0,0.0
116.26,2,2,0,0.0
198.27,2,2,0,0.0
119.1,2,2,0,0.0
203.91,2,2,0,0.0
217.95,2,2,0,0.0
115.25,2,2,0,0.0
91.95,2,2,0,0.0
130.91,2,2,0,0.0
147.13,2,2,0,0.0
117.53,2,2,0,0.0
130.46,2,2,0,0.0
143.59,2,2,0,0.0
107.25,2,2,0,0.0
227.39,2,2,0,0.0
120.62,2,2,0,0.0
111.76,2,2,0,0.0
159.85,2,2,0,0.0
243.3,2,2,0,0.0
115.2,2,2,0,0.0
121.7,2,2,0,0.0
148.8,2,2,0,0.0
145.59,2,2,0,0.0
181.31,2,2,0,0.0
120.69,2,2,0,0.0
146.3,2,2,0,0.0
142.48,2,2,0,0.0
180.75,2,2,0,0.0
125.7,2,2,0,0.0
136.47,2,2,0,0.0
121.82,2,2,0,0.0
152.82,2,2,0,0.0
115.13,2,2,0,0.0
140.52,2,2,0,0.0
207.57,2,2,0,0.0
109.17,2,2,0,0.0
97.93,2,2,0,0.0
214.68,2,2,0,0.0
92.63,2,2,0,0.0
190.51,2,2,0,0.0
90.7,2,2,0,0.0
129.91,2,2,0,0.0
142.43,2,2,0,0.0
116.61,2,2,0,0.0
118.31,2,2,0,0.0
126.95,2,2,0,0.0
138.99,2,2,0,0.0
116.42,2,2,0,0.0
162.59,2,2,0,0.0
143.88,2,2,0,0.0
164.18,2,2,0,0.0
189.03,2,2,0,0.0
97.76,2,2,0,0.0
120.52,2,2,0,0.0
92.0,2,2,0,0.0
90.37,2,2,0,0.0
108.82,2,2,0,0.0
112.9,2,2,0,0.0
176.23,2,2,0,0.0
84.68,2,2,0,0.0
130.22,2,2,0,0.0
143.67,2,2,0,0.0
159.55,2,2,0,0.0
108.98,2,2,0,0.0
106.15,2,2,0,0.0
144.72,2,2,0,0.0
135.75,2,2,0,0.0
147.59,2,2,0,0.0
120.63,2,2,0,0.0
214.51,2,2,0,0.0
124.97,2,2,0,0.0
144.53,2,2,0,0.0
125.95,2,2,0,0.0
103.85,2,2,0,0.0
100.49,2,2,0,0.0
143.86,2,2,0,0.0
126.78,2,2,0,0.0
106.75,2,2,0,0.0
113.26,2,2,0,0.0
154.22,2,2,0,0.0
89.34,2,2,0,0.0
100.93,2,2,0,0.0
186.17,2,2,0,0.0
121.77,2,2,0,0.0
206.66,2,2,0,0.0
115.3,2,2,0,0.0
160.41,2,2,0,0.0
125.5,2,2,0,0.0
201.59,2,2,0,0.0
137.07,2,2,0,0.0
137.52,2,2,0,0.0
127.94,2,2,0,0.0
158.22,2,2,0,0.0
200.53,2,2,0,0.0
166.57,2,2,0,0.0
99.63,2,2,0,0.0
119.63,2,2,0,0.0
98.64,2,2,0,0.0
122.82,2,2,0,0.0
141.17,2,2,0,0.0
125.17,2,2,0,0.0
91.01,2,2,0,0.0
189.77,2,2,0,0.0
205.39,2,2,0,0.0
124.03,2,2,0,0.0
217.88,2,2,0,0.0
112.48,2,2,0,0.0
148.43,2,2,0,0.0
153.5,2,2,0,0.0
152.69,2,2,0,0.0
122.89,2,2,0,0.0
110.82,2,2,0,0.0
187.49,2,2,0,0.0
110.98,2,2,0,0.0
93.44,2,2,0,0.0
97.36,2,2,0,0.0
151.67,2,2,0,0.0
105.36,2,2,0,0.0
260.36,2,2,0,0.0
106.67,2,2,0,0.0
178.22,2,2,0,0.0
127.61,2,2,0,0.0
98.85,2,2,0,0.0
199.47,2,2,0,0.0
152.93,2,2,0,0.0
218.8,2,2,0,0.0
120.09,2,2,0,0.0
184.51,2,2,0,0.0
97.29,2,2,0,0.0
141.2,2,2,0,0.0
165.54,2,2,0,0.0
104.86,2,2,0,0.0
122.77,2,2,0,0.0
196.86,2,2,0,0.0
207.45,2,2,0,0.0
140.87,2,2,0,0.0
96.76,2,2,0,0.0
143.89,2,2,0,0.0
147.77,2,2,0,0.0
130.25,2,2,0,0.0
130.82,2,2,0,0.0
99.44,2,2,0,0.0
112.76,2,2,0,0.0
131.1,2,2,0,0.0
187.43,2,2,0,0.0
104.01,2,2,0,0.0
104.54,2,2,0,0.0
176.48,2,2,0,0.0
142.69,2,2,0,0.0
119.33,2,2,0,0.0
124.99,2,2,0,0.0
138.89,2,2,0,0.0
115.58,2,2,0,0.0
142.51,2,2,0,0.0
146.91,2,2,0,0.0
149.43,2,2,0,0.0
85.93,2,2,0,0.0
275.11,2,2,0,0.0
104.51,2,2,0,0.0
154.85,2,2,0,0.0
163.13,2,2,0,0.0
116.13,2,2,0,0.0
108.96,2,2,0,0.0
143.34,2,2,0,0.0
115.7,2,2,0,0.0
127.76,2,2,0,0.0
191.67,2,2,0,0.0
83.01,2,2,0,0.0
117.07,2,2,0,0.0
113.84,2,2,0,0.0
141.15,2,2,0,0.0
163.34,2,2,0,0.0
199.22,2,2,0,0.0
196.59,2,2,0,0.0
140.28,2,2,0,0.0
150.28,2,2,0,0.0
113.55,2,2,0,0.0
106.41,2,2,0,0.0
118.4,2,2,0,0.0
178.06,2,2,0,0.0
93.33,2,2,0,0.0
172.54,2,2,0,0.0
165.7,2,2,0,0.0
131.49,2,2,0,0.0
148.65,2,2,0,0.0
82.35,2,2,0,0.0
163.5,2,2,0,0.0
118.17,2,2,0,0.0
159.74,2,2,0,0.0
125.75,2,2,0,0.0
84.37,2,2,0,0.0
133.67,2,2,0,0.0
105.27,2,2,0,0.0
202.5,2,2,0,0.0
153.57,2,2,0,0.0
103.9,2,2,0,0.0
91.04,2,2,0,0.0
119.51,2,2,0,0.0
122.97,2,2,0,0.0
132.23,2,2,0,0.0
175.6,2,2,0,0.0
111.1,2,2,0,0.0
93.25,2,2,0,0.0
133.48,2,2,0,0.0
232.42,2,2,0,0.0
141.09,2,2,0,0.0
136.43,2,2,0,0.0
182.14,2,2,0,0.0
162.81,2,2,0,0.0
130.92,2,2,0,0.0
121.5,2,2,0,0.0
95.33,2,2,0,0.0
128.88,2,2,0,0.0
96.7,2,2,0,0.0
136.67,2,2,0,0.0
124.06,2,2,0,0.0
115.26,2,2,0,0.0
119.46,2,2,0,0.0
258.61,2,2,0,0.0
162.11,2,2,0,0.0
147.11,2,2,0,0.0
151.28,2,2,0,0.0
271.3,2,2,0,0.0
91.03,2,2,0,0.0
138.05,2,2,0,0.0
137.68,2,2,0,0.0
186.3,2,2,0,0.0
95.76,2,2,0,0.0
107.44,2,2,0,0.0
216.38,2,2,0,0.0
119.22,2,2,0,0.0
95.31,2,2,0,0.0
152.99,2,2,0,0.0
195.52,2,2,0,0.0
191.33,2,2,0,0.0
102.72,2,2,0,0.0
96.81,2,2,0,0.0
229.44,2,2,0,0.0
184.82,2,2,0,0.0
115.44,2,2,0,0.0
108.55,2,2,0,0.0
118.81,2,2,0,0.0
133.87,2,2,0,0.0
106.5,2,2,0,0.0
111.2,2,2,0,0.0
106.35,2,2,0,0.0
101.24,2,2,0,0.0
174.39,2,2,0,0.0
135.09,2,2,0,0.0
130.73,2,2,0,0.0
103.84,2,2,0,0.0
105.68,2,2,0,0.0
184.05,2,2,0,0.0
92.58,2,2,0,0.0
137.81,2,2,0,0.0
127.22,2,2,0,0.0
173.61,2,2,0,0.0
167.23,2,2,0,0.0
133.9,2,2,0,0.0
222.87,2,2,0,0.0
136.46,2,2,0,0.0
87.66,2,2,0,0.0
159.73,2,2,0,0.0
139.7,2,2,0,0.0
116.71,2,2,0,0.0
256.58,2,2,0,0.0
94.45,2,2,0,0.0
165.24,2,2,0,0.0
93.63,2,2,0,0.0
157.52,2,2,0,0.0
103.64,2,2,0,0.0
134.8,2,2,0,0.0
203.7,2,2,0,0.0
134.94,2,2,0,0.0
98.54,2,2,0,0.0
104.63,2,2,0,0.0
142.33,2,2,0,0.0
174.48,2,2,0,0.0
134.04,2,2,0,0.0
191.73,2,2,0,0.0
158.67,2,2,0,0.0
156.8,2,2,0,0.0
100.3,2,2,0,0.0
122.74,2,2,0,0.0
102.98,2,2,0,0.0
181.09,2,2,0,0.0
127.46,2,2,0,0.0
179.82,2,2,0,0.0
98.5,2,2,0,0.0
184.07,2,2,0,0.0
145.8,2,2,0,0.0
130.3,2,2,0,0.0
123.64,2,2,0,0.0
117.96,2,2,0,0.0
127.31,2,2,0,0.0
242.54,2,2,0,0.0
179.87,2,2,0,0.0
125.14,2,2,0,0.0
121.48,2,2,0,0.0
147.3,2,2,0,0.0
142.4,2,2,0,0.0
220.16,2,2,0,0.0
140.38,2,2,0,0.0
181.65,2,2,0,0.0
146.4,2,2,0,0.0
137.35,2,2,0,0.0
138.52,2,2,0,0.0
197.2,2,2,0,0.0
103.79,2,2,0,0.0
120.79,2,2,0,0.0
184.09,2,2,0,0.0
162.73,2,2,0,0.0
135.92,2,2,0,0.0
136.15,2,2,0,0.0
146.35,2,2,0,0.0
194.37,2,2,0,0.0
158.72,2,2,0,0.0
105.53,2,2,0,0.0
118.36,2,2,0,0.0
103.35,2,2,0,0.0
177.28,2,2,0,0.0
131.26,2,2,0,0.0
91.65,2,2,0,0.0
94.9,2,2,0,0.0
138.0,2,2,0,0.0
117.6,2,2,0,0.0
183.51,2,2,0,0.0
188.88,2,2,0,0.0
94.99,2,2,0,0.0
145.14,2,2,0,0.0
122.18,2,2,0,0.0
114.27,2,2,0,0.0
138.86,2,2,0,0.0
112.5,2,2,0,0.0
128.81,2,2,0,0.0
96.65,2,2,0,0.0
174.53,2,2,0,0.0
127.15,2,2,0,0.0
231.44,2,2,0,0.0
101.9,2,2,0,0.0
164.29,2,2,0,0.0
127.08,2,2,0,0.0
139.07,2,2,0,0.0
212.28,2,2,0,0.0
112.62,2,2,0,0.0
157.91,2,2,0,0.0
88.24,2,2,0,0.0
153.31,2,2,0,0.0
119.6,2,2,0,0.0
168.38,2,2,0,0.0
129.78,2,2,0,0.0
224.28,2,2,0,0.0
157.05,2,2,0,0.0
94.42,2,2,0,0.0
185.26,2,2,0,0.0
215.94,2,2,0,0.0
124.29,2,2,0,0.0
116.39,2,2,0,0.0
124.78,2,2,0,0.0
160.95,2,2,0,0.0
100.39,2,2,0,0.0
162.07,2,2,0,0.0
97.35,2,2,0,0.0
119.55,2,2,0,0.0
157.32,2,2,0,0.0
93.41,2,2,0,0.0
125.11,2,2,0,0.0
136.72,2,2,0,0.0
146.9,2,2,0,0.0
100.6,2,2,0,0.0
142.97,2,2,0,0.0
91.17,2,2,0,0.0
201.18,2,2,0,0.0
119.72,2,2,0,0.0
189.74,2,2,0,0.0
106.48,2,2,0,0.0
128.29,2,2,0,0.0
117.21,2,2,0,0.0
116.41,2,2,0,0.0
134.76,2,2,0,0.0
127.32,2,2,0,0.0
103.53,2,2,0,0.0
119.12,2,2,0,0.0
116.49,2,2,0,0.0
97.75,2,2,0,0.0
192.32,2,2,0,0.0
177.59,2,2,0,0.0
103.86,2,2,0,0.0
156.42,2,2,0,0.0
112.12,2,2,0,0.0
141.66,2,2,0,0.0
164.55,2,2,0,0.0
215.11,2,2,0,0.0
96.13,2,2,0,0.0
173.93,2,2,0,0.0
165.79,2,2,0,0.0
90.91,2,2,0,0.0
124.87,2,2,0,0.0
187.68,2,2,0,0.0
116.48,2,2,0,0.0
82.16,2,2,0,0.0
112.97,2,2,0,0.0
147.44,2,2,0,0.0
155.55,2,2,0,0.0
136.34,2,2,0,0.0
119.76,2,2,0,0.0
149.86,2,2,0,0.0
99.31,2,2,0,0.0
136.31,2,2,0,0.0
99.59,2,2,0,0.0
116.33,2,2,0,0.0
153.18,2,2,0,0.0
245.47,2,2,0,0.0
149.44,2,2,0,0.0
102.7,2,2,0,0.0
113.97,2,2,0,0.0
110.55,2,2,0,0.0
81.4,2,2,0,0.0
110.02,2,2,0,0.0
215.46,2,2,0,0.0
125.22,2,2,0,0.0
120.13,2,2,0,0.0
100.69,2,2,0,0.0
117.3,2,2,0,0.0
113.28,2,2,0,0.0
244.77,2,2,0,0.0
125.9,2,2,0,0.0
114.52,2,2,0,0.0
138.18,2,2,0,0.0
182.8,2,2,0,0.0
170.88,2,2,0,0.0
129.13,2,2,0,0.0
152.04,2,2,0,0.0
210.14,2,2,0,0.0
99.27,2,2,0,0.0
228.05,2,2,0,0.0
155.67,2,2,0,0.0
185.14,2,2,0,0.0
91.41,2,2,0,0.0
153.59,2,2,0,0.0
115.9,2,2,0,0.0
158.15,2,2,0,0.0
99.71,2,2,0,0.0
119.68,2,2,0,0.0
197.85,2,2,0,0.0
105.21,2,2,0,0.0
119.58,2,2,0,0.0
92.72,2,2,0,0.0
124.94,2,2,0,0.0
165.2,2,2,0,0.0
110.26,2,2,0,0.0
85.44,2,2,0,0.0
131.89,2,2,0,0.0
164.11,2,2,0,0.0
117.7,2,2,0,0.0
167.35,2,2,0,0.0
187.71,2,2,0,0.0
131.46,2,2,0,0.0
171.83,2,2,0,0.0
102.94,2,2,0,0.0
134.64,2,2,0,0.0
192.49,2,2,0,0.0
80.97,2,2,0,0.0
146.67,2,2,0,0.0
129.06,2,2,0,0.0
92.25,2,2,0,0.0
161.87,2,2,0,0.0
163.88,2,2,0,0.0
97.86,2,2,0,0.0
94.46,2,2,0,0.0
123.5,2,2,0,0.0
161.95,2,2,0,0.0
191.57,2,2,0,0.0
139.29,2,2,0,0.0
213.83,2,2,0,0.0
159.11,2,2,0,0.0
120.95,2,2,0,0.0
110.61,2,2,0,0.0
127.92,2,2,0,0.0
111.77,2,2,0,0.0
134.36,2,2,0,0.0
91.28,2,2,0,0.0
96.6,2,2,0,0.0
93.52,2,2,0,0.0
166.28,2,2,0,0.0
160.0,2,2,0,0.0
157.59,2,2,0,0.0
180.73,2,2,0,0.0
153.94,2,2,0,0.0
231.52,2,2,0,0.0
97.65,2,2,0,0.0
179.49,2,2,0,0.0
96.48,2,2,0,0.0
131.93,2,2,0,0.0
161.02,2,2,0,0.0
164.26,2,2,0,0.0
146.33,2,2,0,0.0
138.22,2,2,0,0.0
181.23,2,2,0,0.0
125.58,2,2,0,0.0
134.99,2,2,0,0.0
241.25,2,2,0,0.0
97.34,2,2,0,0.0
179.7,2,2,0,0.0
101.44,2,2,0,0.0
97.57,2,2,0,0.0
117.68,2,2,0,0.0
94.61,2,2,0,0.0
181.62,2,2,0,0.0
152.58,2,2,0,0.0
78.95,2,2,0,0.0
90.81,2,2,0,0.0
148.95,2,2,0,0.0
130.47,2,2,0,0.0
97.67,2,2,0,0.0
91.8,2,2,0,0.0
155.28,2,2,0,0.0
118.97,2,2,0,0.0
107.72,2,2,0,0.0
189.08,2,2,0,0.0
188.52,2,2,0,0.0
137.34,2,2,0,0.0
171.09,2,2,0,0.0
115.71,2,2,0,0.0
150.31,2,2,0,0.0
134.09,2,2,0,0.0
126.8,2,2,0,0.0
133.49,2,2,0,0.0
94.66,2,2,0,0.0
110.29,2,2,0,0.0
186.41,2,2,0,0.0
165.82,2,2,0,0.0
141.44,2,2,0,0.0
82.39,2,2,0,0.0
250.98,2,2,0,0.0
317.81,2,2,0,0.0
165.09,2,2,0,0.0
153.88,2,2,0,0.0
117.78,2,2,0,0.0
87.99,2,2,0,0.0
121.03,2,2,0,0.0
91.74,2,2,0,0.0
137.96,2,2,0,0.0
142.14,2,2,0,0.0
111.51,2,2,0,0.0
129.07,2,2,0,0.0
141.99,2,2,0,0.0
153.3,2,2,0,0.0
174.4,2,2,0,0.0
230.45,2,2,0,0.0
116.64,2,2,0,0.0
107.46,2,2,0,0.0
129.28,2,2,0,0.0
103.15,2,2,0,0.0
86.01,2,2,0,0.0
90.35,2,2,0,0.0
168.01,2,2,0,0.0
212.18,2,2,0,0.0
114.48,2,2,0,0.0
213.73,2,2,0,0.0
128.59,2,2,0,0.0
120.8,2,2,0,0.0
120.94,2,2,0,0.0
214.8,2,2,0,0.0
136.0,2,2,0,0.0
129.34,2,2,0,0.0
139.21,2,2,0,0.0
133.12,2,2,0,0.0
106.8,2,2,0,0.0
140.41,2,2,0,0.0
141.6,2,2,0,0.0
125.69,2,2,0,0.0
117.22,2,2,0,0.0
107.93,2,2,0,0.0
219.14,2,2,0,0.0
100.81,2,2,0,0.0
98.13,2,2,0,0.0
110.24,2,2,0,0.0
99.35,2,2,0,0.0
160.52,2,2,0,0.0
168.17,2,2,0,0.0
197.45,2,2,0,0.0
132.6,2,2,0,0.0
152.7,2,2,0,0.0
102.46,2,2,0,0.0
195.11,2,2,0,0.0
195.56,2,2,0,0.0
151.38,2,2,0,0.0
88.01,2,2,0,0.0
243.07,2,2,0,0.0
152.32,2,2,0,0.0
127.88,2,2,0,0.0
124.58,2,2,0,0.0
148.59,2,2,0,0.0
88.88,2,2,0,0.0
149.51,2,2,0,0.0
119.34,2,2,0,0.0
171.42,2,2,0,0.0
148.27,2,2,0,0.0
139.75,2,2,0,0.0
130.79,2,2,0,0.0
106.88,2,2,0,0.0
101.46,2,2,0,0.0
118.6,2,2,0,0.0
219.48,2,2,0,0.0
170.22,2,2,0,0.0
171.33,2,2,0,0.0
119.65,2,2,0,0.0
128.36,2,2,0,0.0
92.41,2,2,0,0.0
144.47,2,2,0,0.0
163.71,2,2,0,0.0
210.62,2,2,0,0.0
108.93,2,2,0,0.0
109.0,2,2,0,0.0
122.94,2,2,0,0.0
163.8,2,2,0,0.0
93.85,2,2,0,0.0
119.82,2,2,0,0.0
162.82,2,2,0,0.0
162.65,2,2,0,0.0
172.7,2,2,0,0.0
193.21,2,2,0,0.0
167.65,2,2,0,0.0
120.49,2,2,0,0.0
137.25,2,2,0,0.0
87.76,2,2,0,0.0
205.33,2,2,0,0.0
105.55,2,2,0,0.0
104.45,2,2,0,0.0
216.33,2,2,0,0.0
222.61,2,2,0,0.0
139.43,2,2,0,0.0
183.78,2,2,0,0.0
98.92,2,2,0,0.0
109.46,2,2,0,0.0
173.79,2,2,0,0.0
121.21,2,2,0,0.0
104.2,2,2,0,0.0
106.14,2,2,0,0.0
111.35,2,2,0,0.0
144.16,2,2,0,0.0
125.4,2,2,0,0.0
118.53,2,2,0,0.0
114.49,2,2,0,0.0
162.83,2,2,0,0.0
174.26,2,2,0,0.0
203.75,2,2,0,0.0
197.11,2,2,0,0.0
177.65,2,2,0,0.0
93.59,2,2,0,0.0
135.88,2,2,0,0.0
160.03,2,2,0,0.0
96.3,2,2,0,0.0
112.99,2,2,0,0.0
126.31,2,2,0,0.0
138.88,2,2,0,0.0
89.69,2,2,0,0.0
122.19,2,2,0,0.0
147.08,2,2,0,0.0
151.45,2,2,0,0.0
155.88,2,2,0,0.0
134.65,2,2,0,0.0
121.9,2,2,0,0.0
202.85,2,2,0,0.0
111.86,2,2,0,0.0
177.83,2,2,0,0.0
106.24,2,2,0,0.0
132.46,2,2,0,0.0
110.84,2,2,0,0.0
125.38,2,2,0,0.0
130.12,2,2,0,0.0
146.07,2,2,0,0.0
197.88,2,2,0,0.0
124.11,2,2,0,0.0
129.86,2,2,0,0.0
138.78,2,2,0,0.0
92.34,2,2,0,0.0
115.85,2,2,0,0.0
191.89,2,2,0,0.0
175.76,2,2,0,0.0
144.1,2,2,0,0.0
110.35,2,2,0,0.0
120.89,2,2,0,0.0
130.19,2,2,0,0.0
231.82,2,2,0,0.0
206.27,2,2,0,0.0
138.29,2,2,0,0.0
152.0,2,2,0,0.0
164.31,2,2,0,0.0
144.54,2,2,0,0.0
181.24,2,2,0,0.0
206.0,2,2,0,0.0
176.88,2,2,0,0.0
102.32,2,2,0,0.0
183.97,2,2,0,0.0
180.49,2,2,0,0.0
209.83,2,2,0,0.0
143.26,2,2,0,0.0
146.38,2,2,0,0.0
265.74,2,2,0,0.0
219.57,2,2,0,0.0
93.12,2,2,0,0.0
228.08,2,2,0,0.0
114.51,2,2,0,0.0
131.2,2,2,0,0.0
189.55,2,2,0,0.0
156.68,2,2,0,0.0
137.24,2,2,0,0.0
125.02,2,2,0,0.0
110.86,2,2,0,0.0
109.89,2,2,0,0.0
153.16,2,2,0,0.0
193.96,2,2,0,0.0
116.15,2,2,0,0.0
120.05,2,2,0,0.0
148.62,2,2,0,0.0
100.56,2,2,0,0.0
161.16,2,2,0,0.0
115.23,2,2,0,0.0
122.62,2,2,0,0.0
187.75,2,2,0,0.0
129.67,2,2,0,0.0
139.19,2,2,0,0.0
108.52,2,2,0,0.0
120.91,2,2,0,0.0
127.06,2,2,0,0.0
100.34,2,2,0,0.0
122.85,2,2,0,0.0
135.39,2,2,0,0.0
178.94,2,2,0,0.0
178.35,2,2,0,0.0
122.06,2,2,0,0.0
97.02,2,2,0,0.0
104.18,2,2,0,0.0
167.21,2,2,0,0.0
168.51,2,2,0,0.0
127.03,2,2,0,0.0
165.89,2,2,0,0.0
129.89,2,2,0,0.0
160.48,2,2,0,0.0
175.83,2,2,0,0.0
178.24,2,2,0,0.0
183.86,2,2,0,0.0
127.69,2,2,0,0.0
166.48,2,2,0,0.0
118.14,2,2,0,0.0
168.19,2,2,0,0.0
105.04,2,2,0,0.0
98.31,2,2,0,0.0
129.88,2,2,0,0.0
131.17,2,2,0,0.0
120.83,2,2,0,0.0
119.42,2,2,0,0.0
143.62,2,2,0,0.0
98.72,2,2,0,0.0
165.01,2,2,0,0.0
123.81,2,2,0,0.0
317.97,2,2,0,0.0
115.84,2,2,0,0.0
177.82,2,2,0,0.0
155.64,2,2,0,0.0
106.89,2,2,0,0.0
99.23,2,2,0,0.0
160.5,2,2,0,0.0
128.84,2,2,0,0.0
202.76,2,2,0,0.0
131.96,2,2,0,0.0
195.14,2,2,0,0.0
118.21,2,2,0,0.0
100.66,2,2,0,0.0
119.39,2,2,0,0.0
123.53,2,2,0,0.0
144.82,2,2,0,0.0
133.2,2,2,0,0.0
187.04,2,2,0,0.0
114.18,2,2,0,0.0
111.0,2,2,0,0.0
100.13,2,2,0,0.0
139.0,2,2,0,0.0
135.32,2,2,0,0.0
87.33,2,2,0,0.0
147.25,2,2,0,0.0
148.97,2,2,0,0.0
82.58,2,2,0,0.0
103.96,2,2,0,0.0
208.13,2,2,0,0.0
109.88,2,2,0,0.0
133.86,2,2,0,0.0
164.45,2,2,0,0.0
125.88,2,2,0,0.0
154.6,2,2,0,0.0
110.48,2,2,0,0.0
124.54,2,2,0,0.0
163.35,2,2,0,0.0
130.6,2,2,0,0.0
321.23,2,2,0,0.0
137.9,2,2,0,0.0
115.67,2,2,0,0.0
122.25,2,2,0,0.0
107.62,2,2,0,0.0
125.04,2,2,0,0.0
166.8,2,2,0,0.0
132.77,2,2,0,0.0
95.55,2,2,0,0.0
156.88,2,2,0,0.0
114.4,2,2,0,0.0
228.57,2,2,0,0.0
118.33,2,2,0,0.0
164.59,2,2,0,0.0
191.45,2,2,0,0.0
126.11,2,2,0,0.0
88.03,2,2,0,0.0
122.6,2,2,0,0.0
102.2,2,2,0,0.0
205.05,2,2,0,0.0
152.37,2,2,0,0.0
112.68,2,2,0,0.0
134.53,2,2,0,0.0
178.85,2,2,0,0.0
159.2,2,2,0,0.0
128.0,2,2,0,0.0
124.39,2,2,0,0.0
156.77,2,2,0,0.0
136.97,2,2,0,0.0
126.0,2,2,0,0.0
156.08,2,2,0,0.0
91.9,2,2,0,0.0
126.37,2,2,0,0.0
114.66,2,2,0,0.0
121.96,2,2,0,0.0
160.44,2,2,0,0.0
112.3,2,2,0,0.0
99.03,2,2,0,0.0
89.31,2,2,0,0.0
101.01,2,2,0,0.0
165.06,2,2,0,0.0
201.52,2,2,0,0.0
139.63,2,2,0,0.0
89.01,2,2,0,0.0
99.92,2,2,0,0.0
158.41,2,2,0,0.0
123.7,2,2,0,0.0
113.88,2,2,0,0.0
229.12,2,2,0,0.0
141.14,2,2,0,0.0
150.52,2,2,0,0.0
130.01,2,2,0,0.0
92.94,2,2,0,0.0
121.84,2,2,0,0.0
121.8,2,2,0,0.0
255.98,2,2,0,0.0
139.62,2,2,0,0.0
176.44,2,2,0,0.0
83.54,2,2,0,0.0
130.33,2,2,0,0.0
190.66,2,2,0,0.0
168.6,2,2,0,0.0
240.65,2,2,0,0.0
109.11,2,2,0,0.0
167.05,2,2,0,0.0
94.52,2,2,0,0.0
105.5,2,2,0,0.0
150.24,2,2,0,0.0
205.4,2,2,0,0.0
221.19,2,2,0,0.0
90.71,2,2,0,0.0
176.24,2,2,0,0.0
104.94,2,2,0,0.0
202.24,2,2,0,0.0
134.27,2,2,0,0.0
170.47,2,2,0,0.0
162.53,2,2,0,0.0
145.91,2,2,0,0.0
241.77,2,2,0,0.0
119.5,2,2,0,0.0
114.19,2,2,0,0.0
