customer,#total,#benign,#fraud,%fraud
'C1781924994',174,174,0,0.0
'C1467832188',174,174,0,0.0
'C69477057',174,174,0,0.0
'C1719044180',174,174,0,0.0
'C1913473991',174,174,0,0.0
'C2084933658',174,174,0,0.0
'C1148364854',174,174,0,0.0
'C1267365709',174,174,0,0.0
'C1200798307',174,174,0,0.0
'C259132706',174,174,0,0.0
'C2132909556',174,174,0,0.0
'C1141524074',174,174,0,0.0
'C1489836575',174,174,0,0.0
'C165037464',174,174,0,0.0
'C1376050027',174,174,0,0.0
'C486343841',174,174,0,0.0
'C1731163929',174,174,0,0.0
'C444370508',174,174,0,0.0
'C1182534509',174,174,0,0.0
'C1682236855',174,174,0,0.0
'C336519851',174,174,0,0.0
'C1279668658',174,174,0,0.0
'C949116847',174,174,0,0.0
'C1123627503',174,174,0,0.0
'C1641076533',174,174,0,0.0
'C1934785516',174,174,0,0.0
'C861002792',174,174,0,0.0
'C92282564',174,174,0,0.0
'C1647801193',174,174,0,0.0
'C1663641926',174,174,0,0.0
'C6094907',174,174,0,0.0
'C1232523772',174,174,0,0.0
'C210584188',174,174,0,0.0
'C1603928569',174,174,0,0.0
'C1435256152',174,174,0,0.0
'C1161927918',174,174,0,0.0
'C309334921',174,174,0,0.0
'C793890087',174,174,0,0.0
'C1361037703',174,174,0,0.0
'C967109509',174,174,0,0.0
'C26438018',174,174,0,0.0
'C1761085759',174,174,0,0.0
'C808326652',174,174,0,0.0
'C1750835738',174,174,0,0.0
'C1704116821',174,174,0,0.0
'C1516006997',174,174,0,0.0
'C1783773775',174,174,0,0.0
'C1082608644',174,174,0,0.0
'C436675850',174,174,0,0.0
'C1853381059',174,174,0,0.0
'C1287167517',174,174,0,0.0
'C566987196',174,174,0,0.0
'C1509718305',174,174,0,0.0
'C2137070408',174,174,0,0.0
'C366601563',174,174,0,0.0
'C1648082819',174,174,0,0.0
'C255292461',174,174,0,0.0
'C403631555',174,174,0,0.0
'C856303631',174,174,0,0.0
'C1546820736',174,174,0,0.0
'C1186953291',174,174,0,0.0
'C423379854',174,174,0,0.0
'C1196915447',174,174,0,0.0
'C1963249369',174,174,0,0.0
'C199512926',174,174,0,0.0
'C978637475',174,174,0,0.0
'C22162402',174,174,0,0.0
'C1723688663',174,174,0,0.0
'C71938921',174,174,0,0.0
'C1592390864',174,174,0,0.0
'C1102156492',174,174,0,0.0
'C1723242462',174,174,0,0.0
'C1338727022',174,174,0,0.0
'C1960639712',174,174,0,0.0
'C380564257',174,174,0,0.0
'C1295945354',174,174,0,0.0
'C1327124397',174,174,0,0.0
'C682814633',174,174,0,0.0
'C1055164842',174,174,0,0.0
'C1408489165',174,174,0,0.0
'C1646244537',174,174,0,0.0
'C2095938989',174,174,0,0.0
'C399389739',174,174,0,0.0
'C979437396',174,174,0,0.0
'C202531238',173,173,0,0.0
'C1695454092',173,173,0,0.0
'C1180570487',173,173,0,0.0
'C1738944491',173,173,0,0.0
'C1568358546',173,173,0,0.0
'C1385780363',173,173,0,0.0
'C357634845',173,173,0,0.0
'C982406682',173,173,0,0.0
'C1803181641',173,173,0,0.0
'C170769685',173,173,0,0.0
'C1514973352',173,173,0,0.0
'C1060470494',173,173,0,0.0
'C1053477622',173,173,0,0.0
'C1991820533',173,173,0,0.0
'C1350793893',173,173,0,0.0
'C106333716',173,173,0,0.0
'C1525483242',173,173,0,0.0
'C1457264318',173,173,0,0.0
'C1643499361',173,173,0,0.0
'C1905402681',173,173,0,0.0
'C1102464953',173,173,0,0.0
'C1767072624',173,173,0,0.0
'C845102514',173,173,0,0.0
'C955592184',173,173,0,0.0
'C1395098424',173,173,0,0.0
'C1067134113',173,173,0,0.0
'C401828466',173,173,0,0.0
'C1396904959',173,173,0,0.0
'C50049566',173,173,0,0.0
'C1187702596',173,173,0,0.0
'C23569509',173,173,0,0.0
'C1225704566',173,173,0,0.0
'C1885719603',173,173,0,0.0
'C1154612561',173,173,0,0.0
'C228023479',173,173,0,0.0
'C935791733',173,173,0,0.0
'C334841918',173,173,0,0.0
'C248927068',173,173,0,0.0
'C927696302',173,173,0,0.0
'C451582208',173,173,0,0.0
'C49915499',173,173,0,0.0
'C214836772',173,173,0,0.0
'C1280960686',173,173,0,0.0
'C634714812',173,173,0,0.0
'C1885919902',173,173,0,0.0
'C1918935856',173,173,0,0.0
'C408690006',173,173,0,0.0
'C1864289868',173,173,0,0.0
'C927282395',173,173,0,0.0
'C1189752912',173,173,0,0.0
'C1214780453',173,173,0,0.0
'C268686998',173,173,0,0.0
'C851731350',173,173,0,0.0
'C1150646122',173,173,0,0.0
'C2128589842',173,173,0,0.0
'C815064001',173,173,0,0.0
'C707845856',173,173,0,0.0
'C289617636',173,173,0,0.0
'C2081591507',173,173,0,0.0
'C1483007108',173,173,0,0.0
'C1556425826',173,173,0,0.0
'C1367987964',173,173,0,0.0
'C33256704',173,173,0,0.0
'C1700873233',173,173,0,0.0
'C1100510913',173,173,0,0.0
'C2070935783',173,173,0,0.0
'C344209010',173,173,0,0.0
'C334073161',173,173,0,0.0
'C1557689947',173,173,0,0.0
'C1686676187',173,173,0,0.0
'C1777432937',173,173,0,0.0
'C1209743372',173,173,0,0.0
'C875898611',173,173,0,0.0
'C1389311354',173,173,0,0.0
'C2145448250',173,173,0,0.0
'C672794326',173,173,0,0.0
'C2014438912',173,173,0,0.0
'C2054233026',173,173,0,0.0
'C188991095',173,173,0,0.0
'C2015203999',173,173,0,0.0
'C598089944',173,173,0,0.0
'C712367267',173,173,0,0.0
'C760223382',173,173,0,0.0
'C503433561',173,173,0,0.0
'C98091448',173,173,0,0.0
'C185820405',173,173,0,0.0
'C653252303',173,173,0,0.0
'C2140473917',173,173,0,0.0
'C885283469',173,173,0,0.0
'C2136553361',173,173,0,0.0
'C893284971',173,173,0,0.0
'C657290155',173,173,0,0.0
'C1414112698',173,173,0,0.0
'C2007043031',173,173,0,0.0
'C1354206365',173,173,0,0.0
'C1439299369',173,173,0,0.0
'C1660830591',173,173,0,0.0
'C129566217',173,173,0,0.0
'C104392148',173,173,0,0.0
'C968819483',173,173,0,0.0
'C1635345159',173,173,0,0.0
'C2001133685',173,173,0,0.0
'C896561469',173,173,0,0.0
'C1557540123',173,173,0,0.0
'C761166755',173,173,0,0.0
'C322802193',173,173,0,0.0
'C775363285',173,173,0,0.0
'C1757210259',173,173,0,0.0
'C1549367339',173,173,0,0.0
'C1959541246',173,173,0,0.0
'C1799010144',173,173,0,0.0
'C1095241409',173,173,0,0.0
'C1642592478',173,173,0,0.0
'C1050663079',173,173,0,0.0
'C1707421914',173,173,0,0.0
'C1224153830',173,173,0,0.0
'C1965115675',173,173,0,0.0
'C1474428806',173,173,0,0.0
'C819690995',172,172,0,0.0
'C1273110804',172,172,0,0.0
'C1255236689',172,172,0,0.0
'C83086349',172,172,0,0.0
'C650108285',172,172,0,0.0
'C2081956948',172,172,0,0.0
'C288684762',172,172,0,0.0
'C2043927860',172,172,0,0.0
'C409331076',172,172,0,0.0
'C1423644375',172,172,0,0.0
'C1818841328',172,172,0,0.0
'C747590731',172,172,0,0.0
'C1778762788',172,172,0,0.0
'C2126019044',172,172,0,0.0
'C873821675',172,172,0,0.0
'C1439470393',172,172,0,0.0
'C1095604325',172,172,0,0.0
'C1435043122',172,172,0,0.0
'C1939349733',172,172,0,0.0
'C1656440641',172,172,0,0.0
'C475340225',172,172,0,0.0
'C1799527037',172,172,0,0.0
'C1962407385',172,172,0,0.0
'C1975714155',172,172,0,0.0
'C801383032',172,172,0,0.0
'C869954068',172,172,0,0.0
'C1899748276',172,172,0,0.0
'C1911281701',172,172,0,0.0
'C416536713',172,172,0,0.0
'C78938440',172,172,0,0.0
'C1926972512',172,172,0,0.0
'C659009992',172,172,0,0.0
'C432013067',172,172,0,0.0
'C1777674460',172,172,0,0.0
'C1761432742',172,172,0,0.0
'C1580955370',172,172,0,0.0
'C632176173',172,172,0,0.0
'C938915039',172,172,0,0.0
'C567897093',172,172,0,0.0
'C2044183803',172,172,0,0.0
'C260437492',172,172,0,0.0
'C1552608695',172,172,0,0.0
'C2046797625',172,172,0,0.0
'C597908249',172,172,0,0.0
'C2055186059',172,172,0,0.0
'C786249459',172,172,0,0.0
'C1634901253',172,172,0,0.0
'C539791425',172,172,0,0.0
'C962248715',172,172,0,0.0
'C1921248691',172,172,0,0.0
'C351252839',172,172,0,0.0
'C1943367280',172,172,0,0.0
'C1474976180',172,172,0,0.0
'C332611573',172,172,0,0.0
'C1554037473',172,172,0,0.0
'C779872024',172,172,0,0.0
'C905744010',172,172,0,0.0
'C252172114',172,172,0,0.0
'C1134994937',172,172,0,0.0
'C1870640785',172,172,0,0.0
'C1729776721',172,172,0,0.0
'C1650590141',172,172,0,0.0
'C1657707912',172,172,0,0.0
'C823678601',172,172,0,0.0
'C1750373007',172,172,0,0.0
'C1100276718',172,172,0,0.0
'C1067734462',172,172,0,0.0
'C824784700',172,172,0,0.0
'C154191546',172,172,0,0.0
'C1048588440',172,172,0,0.0
'C1204740969',172,172,0,0.0
'C2101882723',172,172,0,0.0
'C497088099',172,172,0,0.0
'C1029994689',172,172,0,0.0
'C2121874810',172,172,0,0.0
'C471166875',172,172,0,0.0
'C1209838312',172,172,0,0.0
'C1258211852',172,172,0,0.0
'C909525375',172,172,0,0.0
'C132392875',172,172,0,0.0
'C609452246',172,172,0,0.0
'C1146143839',172,172,0,0.0
'C1852091130',172,172,0,0.0
'C755108533',172,172,0,0.0
'C519449235',172,172,0,0.0
'C2011457912',172,172,0,0.0
'C901400531',172,172,0,0.0
'C1365609574',172,172,0,0.0
'C1118932469',172,172,0,0.0
'C1809104609',172,172,0,0.0
'C1370192017',172,172,0,0.0
'C2136169439',172,172,0,0.0
'C1711218892',172,172,0,0.0
'C2070997908',172,172,0,0.0
'C1659350842',172,172,0,0.0
'C232369406',172,172,0,0.0
'C1226947303',172,172,0,0.0
'C1262879702',172,172,0,0.0
'C1021409246',172,172,0,0.0
'C2089485741',172,172,0,0.0
'C432449092',172,172,0,0.0
'C1491844959',172,172,0,0.0
'C1156188729',172,172,0,0.0
'C1977058282',172,172,0,0.0
'C1476138873',172,172,0,0.0
'C892377311',172,172,0,0.0
'C886993530',172,172,0,0.0
'C1783127345',172,172,0,0.0
'C1105086283',172,172,0,0.0
'C174977934',172,172,0,0.0
'C1267444276',172,172,0,0.0
'C364635096',172,172,0,0.0
'C1975392482',172,172,0,0.0
'C1297995542',172,172,0,0.0
'C257361511',172,172,0,0.0
'C980475207',172,172,0,0.0
'C1718279923',172,172,0,0.0
'C489708690',172,172,0,0.0
'C1629693561',172,172,0,0.0
'C1605127736',172,172,0,0.0
'C615155713',172,172,0,0.0
'C872112161',172,172,0,0.0
'C99215049',172,172,0,0.0
'C1901064095',172,172,0,0.0
'C668875156',172,172,0,0.0
'C1840158336',172,172,0,0.0
'C435637901',172,172,0,0.0
'C572671067',172,172,0,0.0
'C1088768738',172,172,0,0.0
'C235542568',172,172,0,0.0
'C1846080029',172,172,0,0.0
'C1010865894',172,172,0,0.0
'C855978131',172,172,0,0.0
'C1215468370',172,172,0,0.0
'C1667002698',172,172,0,0.0
'C1780201239',172,172,0,0.0
'C1760612790',171,171,0,0.0
'C1331907286',171,171,0,0.0
'C168310052',171,171,0,0.0
'C1087788850',171,171,0,0.0
'C384665757',171,171,0,0.0
'C1403689550',171,171,0,0.0
'C1463833315',171,171,0,0.0
'C1935421495',171,171,0,0.0
'C741680636',171,171,0,0.0
'C1522289895',171,171,0,0.0
'C1915603015',171,171,0,0.0
'C954150626',171,171,0,0.0
'C2127479268',171,171,0,0.0
'C74848504',171,171,0,0.0
'C1807567788',171,171,0,0.0
'C448612141',171,171,0,0.0
'C1108967401',171,171,0,0.0
'C1944210063',171,171,0,0.0
'C126488680',171,171,0,0.0
'C1104044396',171,171,0,0.0
'C1197304790',171,171,0,0.0
'C69317479',171,171,0,0.0
'C861479162',171,171,0,0.0
'C1627004719',171,171,0,0.0
'C58324694',171,171,0,0.0
'C205797331',171,171,0,0.0
'C1643168823',171,171,0,0.0
'C1293338142',171,171,0,0.0
'C440111595',171,171,0,0.0
'C1011693897',171,171,0,0.0
'C1486961552',171,171,0,0.0
'C563092648',171,171,0,0.0
'C848293063',171,171,0,0.0
'C339931011',171,171,0,0.0
'C846682077',171,171,0,0.0
'C1340398290',171,171,0,0.0
'C1812935919',171,171,0,0.0
'C71763178',171,171,0,0.0
'C1228157206',171,171,0,0.0
'C942160317',171,171,0,0.0
'C1135867657',171,171,0,0.0
'C1539370210',171,171,0,0.0
'C1689884214',171,171,0,0.0
'C698318224',171,171,0,0.0
'C1577104524',171,171,0,0.0
'C1303226190',171,171,0,0.0
'C26746445',171,171,0,0.0
'C1047521541',171,171,0,0.0
'C87462443',171,171,0,0.0
'C834739424',171,171,0,0.0
'C240900578',171,171,0,0.0
'C928479694',171,171,0,0.0
'C1121327223',171,171,0,0.0
'C652253057',171,171,0,0.0
'C1440310601',171,171,0,0.0
'C606355103',171,171,0,0.0
'C1909173090',171,171,0,0.0
'C1968779147',171,171,0,0.0
'C781322360',171,171,0,0.0
'C620542168',171,171,0,0.0
'C231044523',171,171,0,0.0
'C317314063',171,171,0,0.0
'C1343106500',171,171,0,0.0
'C1585648581',171,171,0,0.0
'C377517197',171,171,0,0.0
'C1039035065',171,171,0,0.0
'C278676105',171,171,0,0.0
'C585299069',171,171,0,0.0
'C454239699',171,171,0,0.0
'C1694165271',171,171,0,0.0
'C457497998',171,171,0,0.0
'C377075708',171,171,0,0.0
'C206142588',171,171,0,0.0
'C193297871',171,171,0,0.0
'C1613579866',171,171,0,0.0
'C1615801620',171,171,0,0.0
'C1114643543',171,171,0,0.0
'C1490416909',171,171,0,0.0
'C1095821033',171,171,0,0.0
'C656075868',171,171,0,0.0
'C1261640227',171,171,0,0.0
'C2125297333',171,171,0,0.0
'C1703648667',171,171,0,0.0
'C287533643',171,171,0,0.0
'C466769207',171,171,0,0.0
'C1512353179',171,171,0,0.0
'C54876469',171,171,0,0.0
'C398651508',171,171,0,0.0
'C2088008854',171,171,0,0.0
'C785603838',171,171,0,0.0
'C2091703695',171,171,0,0.0
'C874725016',171,171,0,0.0
'C1035581047',171,171,0,0.0
'C383264569',171,171,0,0.0
'C1139909458',171,171,0,0.0
'C647089636',171,171,0,0.0
'C859276623',171,171,0,0.0
'C1992803690',171,171,0,0.0
'C1943207086',171,171,0,0.0
'C815186263',171,171,0,0.0
'C1948728559',171,171,0,0.0
'C347987512',171,171,0,0.0
'C1610742916',171,171,0,0.0
'C291671443',171,171,0,0.0
'C1705819997',171,171,0,0.0
'C784613823',171,171,0,0.0
'C1790520611',171,171,0,0.0
'C1010589026',171,171,0,0.0
'C835705223',171,171,0,0.0
'C1954706477',171,171,0,0.0
'C1675884425',171,171,0,0.0
'C1254696728',171,171,0,0.0
'C864602023',171,171,0,0.0
'C1798103026',171,171,0,0.0
'C1199849921',171,171,0,0.0
'C480975116',171,171,0,0.0
'C1174416804',171,171,0,0.0
'C1451561221',171,171,0,0.0
'C1911293580',171,171,0,0.0
'C1599273075',171,171,0,0.0
'C1429394820',171,171,0,0.0
'C1149179033',171,171,0,0.0
'C1290093162',171,171,0,0.0
'C2117938225',171,171,0,0.0
'C1897705669',170,170,0,0.0
'C60351691',170,170,0,0.0
'C545248492',170,170,0,0.0
'C120661238',170,170,0,0.0
'C1482560016',170,170,0,0.0
'C2041218422',170,170,0,0.0
'C413843100',170,170,0,0.0
'C75274383',170,170,0,0.0
'C526635102',170,170,0,0.0
'C1468082478',170,170,0,0.0
'C1437990673',170,170,0,0.0
'C1465698425',170,170,0,0.0
'C1637357651',170,170,0,0.0
'C1658315324',170,170,0,0.0
'C757950779',170,170,0,0.0
'C1378412230',170,170,0,0.0
'C1918953803',170,170,0,0.0
'C1080719046',170,170,0,0.0
'C1689083890',170,170,0,0.0
'C74457300',170,170,0,0.0
'C1303935849',170,170,0,0.0
'C96407618',170,170,0,0.0
'C1783610571',170,170,0,0.0
'C1342037956',170,170,0,0.0
'C1256908044',170,170,0,0.0
'C170484334',170,170,0,0.0
'C1512444326',170,170,0,0.0
'C1560893361',170,170,0,0.0
'C1035666255',170,170,0,0.0
'C700940580',170,170,0,0.0
'C419087520',170,170,0,0.0
'C1878500339',170,170,0,0.0
'C1646298550',170,170,0,0.0
'C582173326',170,170,0,0.0
'C1591152121',170,170,0,0.0
'C1987985724',170,170,0,0.0
'C846609537',170,170,0,0.0
'C17166563',170,170,0,0.0
'C393339341',170,170,0,0.0
'C827822455',170,170,0,0.0
'C709211172',170,170,0,0.0
'C1977634536',170,170,0,0.0
'C551080865',170,170,0,0.0
'C2112631749',170,170,0,0.0
'C1018388493',170,170,0,0.0
'C1743392358',170,170,0,0.0
'C1303555047',170,170,0,0.0
'C78230690',170,170,0,0.0
'C1267913176',170,170,0,0.0
'C1903765775',170,170,0,0.0
'C85676975',170,170,0,0.0
'C157427068',170,170,0,0.0
'C1289081546',170,170,0,0.0
'C446298173',170,170,0,0.0
'C203802515',170,170,0,0.0
'C816519533',170,170,0,0.0
'C1901383731',170,170,0,0.0
'C855082400',170,170,0,0.0
'C1744581762',170,170,0,0.0
'C1530157952',170,170,0,0.0
'C1165454845',170,170,0,0.0
'C1971153898',170,170,0,0.0
'C270217031',170,170,0,0.0
'C1284515419',170,170,0,0.0
'C1166683343',170,170,0,0.0
'C366069783',170,170,0,0.0
'C2031167542',170,170,0,0.0
'C1177396126',170,170,0,0.0
'C107125195',170,170,0,0.0
'C1431806998',170,170,0,0.0
'C2016997607',170,170,0,0.0
'C262404738',170,170,0,0.0
'C1885091211',170,170,0,0.0
'C411880353',170,170,0,0.0
'C16680464',170,170,0,0.0
'C638223659',170,170,0,0.0
'C28023491',170,170,0,0.0
'C1956971543',170,170,0,0.0
'C1400397779',170,170,0,0.0
'C2001183195',170,170,0,0.0
'C791033780',170,170,0,0.0
'C1499092508',170,170,0,0.0
'C304677660',170,170,0,0.0
'C1927223566',170,170,0,0.0
'C1702404555',170,170,0,0.0
'C950325755',170,170,0,0.0
'C1565058518',170,170,0,0.0
'C418638324',170,170,0,0.0
'C20274793',170,170,0,0.0
'C1424007721',170,170,0,0.0
'C545840720',170,170,0,0.0
'C359628860',170,170,0,0.0
'C1373640509',170,170,0,0.0
'C472989518',170,170,0,0.0
'C1612798177',170,170,0,0.0
'C1123042802',170,170,0,0.0
'C1952969809',170,170,0,0.0
'C1980965530',170,170,0,0.0
'C939735585',170,170,0,0.0
'C703418892',170,170,0,0.0
'C1058652489',170,170,0,0.0
'C1396527012',170,170,0,0.0
'C708968659',170,170,0,0.0
'C433355159',170,170,0,0.0
'C1137292670',170,170,0,0.0
'C746604092',170,170,0,0.0
'C1258725927',170,170,0,0.0
'C763681944',170,170,0,0.0
'C627811000',170,170,0,0.0
'C1807970113',170,170,0,0.0
'C817774765',170,170,0,0.0
'C652001804',170,170,0,0.0
'C1316160034',170,170,0,0.0
'C1572595935',170,170,0,0.0
'C1433843082',170,170,0,0.0
'C1009080922',170,170,0,0.0
'C893911190',170,170,0,0.0
'C1226558289',170,170,0,0.0
'C1913044357',170,170,0,0.0
'C1551083784',170,170,0,0.0
'C247537602',170,170,0,0.0
'C1275053057',170,170,0,0.0
'C352968107',169,169,0,0.0
'C1865204568',169,169,0,0.0
'C574062699',169,169,0,0.0
'C487569403',169,169,0,0.0
'C1769470125',169,169,0,0.0
'C1619755203',169,169,0,0.0
'C1499019507',169,169,0,0.0
'C439601438',169,169,0,0.0
'C1313060996',169,169,0,0.0
'C1091966081',169,169,0,0.0
'C2035341190',169,169,0,0.0
'C1419246450',169,169,0,0.0
'C2132111174',169,169,0,0.0
'C991774315',169,169,0,0.0
'C720418898',169,169,0,0.0
'C1710930627',169,169,0,0.0
'C386205251',169,169,0,0.0
'C1687751654',169,169,0,0.0
'C1057285507',169,169,0,0.0
'C1600642825',169,169,0,0.0
'C1936855292',169,169,0,0.0
'C679458582',169,169,0,0.0
'C1658591237',169,169,0,0.0
'C1341517098',169,169,0,0.0
'C956898918',169,169,0,0.0
'C286547187',169,169,0,0.0
'C26045684',169,169,0,0.0
'C1741615821',169,169,0,0.0
'C168191673',169,169,0,0.0
'C1449000407',169,169,0,0.0
'C607521473',169,169,0,0.0
'C1837295173',169,169,0,0.0
'C1368438034',169,169,0,0.0
'C437836513',169,169,0,0.0
'C1844076143',169,169,0,0.0
'C1904416498',169,169,0,0.0
'C249473604',169,169,0,0.0
'C1412753123',169,169,0,0.0
'C297745197',169,169,0,0.0
'C1209651258',169,169,0,0.0
'C706757729',169,169,0,0.0
'C1517749848',169,169,0,0.0
'C790395954',169,169,0,0.0
'C1590346257',169,169,0,0.0
'C1745468920',169,169,0,0.0
'C249282739',169,169,0,0.0
'C1646349423',169,169,0,0.0
'C109617474',169,169,0,0.0
'C724380392',169,169,0,0.0
'C975044667',169,169,0,0.0
'C2116616608',169,169,0,0.0
'C1941160297',169,169,0,0.0
'C1126297464',169,169,0,0.0
'C830856919',169,169,0,0.0
'C229665572',169,169,0,0.0
'C868096672',169,169,0,0.0
'C1200336063',169,169,0,0.0
'C1968624098',169,169,0,0.0
'C1545484501',169,169,0,0.0
'C88292631',169,169,0,0.0
'C1600873622',169,169,0,0.0
'C2053277267',169,169,0,0.0
'C129386345',169,169,0,0.0
'C1598762673',169,169,0,0.0
'C181111540',169,169,0,0.0
'C458379262',169,169,0,0.0
'C759915530',169,169,0,0.0
'C1457388461',169,169,0,0.0
'C983659750',169,169,0,0.0
'C1471216995',169,169,0,0.0
'C1238185596',169,169,0,0.0
'C956794113',169,169,0,0.0
'C1954474578',169,169,0,0.0
'C698358493',169,169,0,0.0
'C899204870',169,169,0,0.0
'C1734585073',169,169,0,0.0
'C1450562088',169,169,0,0.0
'C481253497',169,169,0,0.0
'C197798791',169,169,0,0.0
'C1303695653',169,169,0,0.0
'C901025251',169,169,0,0.0
'C1944646841',169,169,0,0.0
'C1881708420',169,169,0,0.0
'C1212956427',169,169,0,0.0
'C1553941793',169,169,0,0.0
'C265405940',169,169,0,0.0
'C1158646143',169,169,0,0.0
'C825744832',169,169,0,0.0
'C140234280',169,169,0,0.0
'C194859196',169,169,0,0.0
'C1191796691',169,169,0,0.0
'C10263180',169,169,0,0.0
'C808977147',169,169,0,0.0
'C947156375',169,169,0,0.0
'C1312448128',169,169,0,0.0
'C775739646',169,169,0,0.0
'C346693029',169,169,0,0.0
'C546000387',169,169,0,0.0
'C1648683269',169,169,0,0.0
'C1791903269',169,169,0,0.0
'C1006176917',169,169,0,0.0
'C886146370',169,169,0,0.0
'C1156672988',169,169,0,0.0
'C656031620',169,169,0,0.0
'C703281362',169,169,0,0.0
'C854479209',169,169,0,0.0
'C896894357',169,169,0,0.0
'C1221114448',169,169,0,0.0
'C1140073765',169,169,0,0.0
'C694574500',169,169,0,0.0
'C1857873865',169,169,0,0.0
'C1952937534',169,169,0,0.0
'C302774270',169,169,0,0.0
'C1591587046',169,169,0,0.0
'C1255231772',169,169,0,0.0
'C1240746302',169,169,0,0.0
'C1089789227',169,169,0,0.0
'C1811749392',169,169,0,0.0
'C1736027541',169,169,0,0.0
'C146553626',169,169,0,0.0
'C1621026927',169,169,0,0.0
'C1861613802',169,169,0,0.0
'C1689772812',169,169,0,0.0
'C1259046770',169,169,0,0.0
'C1242643189',169,169,0,0.0
'C608407663',169,169,0,0.0
'C900612785',169,169,0,0.0
'C10105795',169,169,0,0.0
'C1580559195',169,169,0,0.0
'C1761250553',169,169,0,0.0
'C1207205377',168,168,0,0.0
'C490092965',168,168,0,0.0
'C1635613216',168,168,0,0.0
'C1697528836',168,168,0,0.0
'C1038996959',168,168,0,0.0
'C2126436338',168,168,0,0.0
'C1879341237',168,168,0,0.0
'C2072009750',168,168,0,0.0
'C400803731',168,168,0,0.0
'C276142295',168,168,0,0.0
'C2029028090',168,168,0,0.0
'C677561666',168,168,0,0.0
'C1711699171',168,168,0,0.0
'C1723897078',168,168,0,0.0
'C1161671147',168,168,0,0.0
'C1988025089',168,168,0,0.0
'C1635987808',168,168,0,0.0
'C752270622',168,168,0,0.0
'C33469777',168,168,0,0.0
'C1731135780',168,168,0,0.0
'C356873706',168,168,0,0.0
'C385721880',168,168,0,0.0
'C245908628',168,168,0,0.0
'C1416816772',168,168,0,0.0
'C1279143519',168,168,0,0.0
'C798889135',168,168,0,0.0
'C1292770722',168,168,0,0.0
'C1873506157',168,168,0,0.0
'C1532144144',168,168,0,0.0
'C1143300850',168,168,0,0.0
'C1415571957',168,168,0,0.0
'C371812005',168,168,0,0.0
'C360019679',168,168,0,0.0
'C1612748385',168,168,0,0.0
'C47652503',168,168,0,0.0
'C885555910',168,168,0,0.0
'C1546864044',168,168,0,0.0
'C1969942970',168,168,0,0.0
'C53785803',168,168,0,0.0
'C295271306',168,168,0,0.0
'C1434853621',168,168,0,0.0
'C1701618194',168,168,0,0.0
'C255101565',168,168,0,0.0
'C1838681949',168,168,0,0.0
'C1236509536',168,168,0,0.0
'C1484573422',168,168,0,0.0
'C1051682954',168,168,0,0.0
'C1153943594',168,168,0,0.0
'C525158878',168,168,0,0.0
'C1743327214',168,168,0,0.0
'C1263107170',168,168,0,0.0
'C1087943403',168,168,0,0.0
'C1801015376',168,168,0,0.0
'C333991833',168,168,0,0.0
'C1297358265',168,168,0,0.0
'C993553940',168,168,0,0.0
'C1258953485',168,168,0,0.0
'C318717540',168,168,0,0.0
'C1857263556',168,168,0,0.0
'C1918064652',168,168,0,0.0
'C1575842015',168,168,0,0.0
'C1082732879',168,168,0,0.0
'C1467497219',168,168,0,0.0
'C521436442',168,168,0,0.0
'C56690195',168,168,0,0.0
'C1465725042',168,168,0,0.0
'C1834864466',168,168,0,0.0
'C339181872',168,168,0,0.0
'C1295444668',168,168,0,0.0
'C1602614455',168,168,0,0.0
'C839839520',168,168,0,0.0
'C353502635',168,168,0,0.0
'C2000956624',168,168,0,0.0
'C2104923127',168,168,0,0.0
'C16891369',168,168,0,0.0
'C684153556',168,168,0,0.0
'C1176114065',168,168,0,0.0
'C1214587699',168,168,0,0.0
'C851156881',168,168,0,0.0
'C2106115023',168,168,0,0.0
'C332239974',168,168,0,0.0
'C1767734624',168,168,0,0.0
'C1973818754',168,168,0,0.0
'C660690290',168,168,0,0.0
'C301483725',168,168,0,0.0
'C2100602051',168,168,0,0.0
'C1249817283',168,168,0,0.0
'C1680347409',168,168,0,0.0
'C883803148',168,168,0,0.0
'C1591008232',168,168,0,0.0
'C564489242',168,168,0,0.0
'C1196579721',168,168,0,0.0
'C1093826151',167,167,0,0.0
'C1687101094',167,167,0,0.0
'C153419170',167,167,0,0.0
'C1771717627',167,167,0,0.0
'C131559770',167,167,0,0.0
'C142251484',167,167,0,0.0
'C655150548',167,167,0,0.0
'C564451627',167,167,0,0.0
'C1452020181',167,167,0,0.0
'C1475486134',167,167,0,0.0
'C130295904',167,167,0,0.0
'C1714676783',167,167,0,0.0
'C1559091388',167,167,0,0.0
'C251602943',167,167,0,0.0
'C612357573',167,167,0,0.0
'C823891015',167,167,0,0.0
'C662396672',167,167,0,0.0
'C1641760998',167,167,0,0.0
'C803065678',167,167,0,0.0
'C1355010178',167,167,0,0.0
'C800379810',167,167,0,0.0
'C1256073744',167,167,0,0.0
'C1642006830',167,167,0,0.0
'C1652856443',167,167,0,0.0
'C582022575',167,167,0,0.0
'C438957460',167,167,0,0.0
'C261768480',167,167,0,0.0
'C447509116',167,167,0,0.0
'C879614402',167,167,0,0.0
'C478715873',167,167,0,0.0
'C1392385769',167,167,0,0.0
'C22920054',167,167,0,0.0
'C1073155388',167,167,0,0.0
'C1768385310',167,167,0,0.0
'C1909782411',167,167,0,0.0
'C987955759',167,167,0,0.0
'C1039748502',167,167,0,0.0
